,month,max_extreme,min_extreme
1,1,6.24305023281047,-19.035288294781136
2,2,16.86350656161342,-15.922880219232272
3,3,28.17307463564625,-8.83422921234055
4,4,36.48898144956151,-1.1242381596914317
5,5,43.181855649865525,5.721640058644049
6,6,44.10916556636394,15.20828540475353
7,7,46.25013091282848,17.827906464031656
8,8,44.16630205720533,14.57581935608519
9,9,41.26888553625918,7.089803678016459
10,10,29.401195724505897,-2.2288966164484503
11,11,22.497628494302027,-16.1753465228179
12,12,7.428307912973476,-20.825944863633282
