,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
242,2020-08-30,-8.050849999999969,-32.05079999999998,-77.999999999999,-179.90000000000595,True,False,True,False
243,2020-08-31,-3.3954200000000014,-6.632599999999968,-77.999999999999,-179.90000000000595,True,False,True,False
244,2020-09-01,-5.527699999999982,-12.805299999999988,-77.999999999999,-179.90000000000595,True,False,True,False
245,2020-09-02,-8.683799999999962,-12.729039999999998,-77.999999999999,-179.90000000000595,True,False,True,False
475,2021-04-20,-43.07788999999997,-49.94973999999999,-77.999999999999,-179.90000000000595,False,True,False,True
476,2021-04-21,-48.32743999999997,-51.36642999999998,-77.999999999999,-179.90000000000595,False,True,False,True
477,2021-04-22,-48.61340999999999,-53.121219999999965,-77.999999999999,-179.90000000000595,False,True,False,True
478,2021-04-23,-52.11883999999998,-53.238129999999984,-77.999999999999,-179.90000000000595,False,True,False,True
479,2021-04-24,-46.02855999999997,-52.78303999999997,-77.999999999999,-179.90000000000595,False,True,False,True
1350,2023-09-12,-10.254429999999957,-18.774629999999977,-77.999999999999,-179.90000000000595,True,False,True,False
1351,2023-09-13,-9.585849999999994,-12.265049999999974,-77.999999999999,-179.90000000000595,True,False,True,False
