,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,28.984444516129056,4.912083216602297,41.2646525576348,13.45781704301078,3.3652643604920875,5.04465614178056
2,2,27.271503823529436,4.233375671038111,37.85494300112471,12.78771300000002,2.8556744424821905,5.648526893794544
3,3,23.601051935483888,4.235893682209862,34.190786141008545,10.21306295698927,3.2906762047210245,1.98637244518671
4,4,17.858762611111135,3.9239359742929194,27.668602546843434,6.626138611111132,3.1023049521796167,-1.1296237693379103
5,5,12.282157580645183,3.6865076031670796,21.498426588562882,2.242129032258087,3.587174255928598,-6.725806607563407
6,6,8.415447444444466,3.7221725676937334,17.7208788636788,0.524651166666691,3.1711710708661918,-7.403276510498789
7,7,7.721355057471289,3.942451861887505,17.57748471219005,-1.2005032183907818,3.2109697153150636,-9.22792750667844
8,8,10.245655870967765,3.8051472402313142,19.75852397154605,-0.0835045161290091,3.006749724200018,-7.600378826629054
9,9,14.495805533333353,3.3944550000933047,22.981943033566615,2.2957010666666893,2.947750769920001,-5.0736758581333135
10,10,19.083671870967766,4.9236063201284495,31.39268767128889,5.357343548387122,3.3398966035690574,-2.9923979605355226
11,11,23.260361933333357,4.819297071288489,35.30860461155458,9.09800380000002,3.3536382675755605,0.7139081310611193
12,12,26.72473516129034,4.347149710616089,37.59260943783056,11.612334387096794,3.3260410659949056,3.2972317221095295
