,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
664,2021-10-26,-36.31121999999996,-42.13325999999998,-79.99999999999889,79.99999999999972,True,False,True,False
665,2021-10-27,-38.42857999999998,-47.26091999999997,-79.99999999999889,79.99999999999972,True,False,True,False
714,2021-12-15,-24.536929999999984,-32.03141999999997,-79.99999999999889,79.99999999999972,True,False,True,False
715,2021-12-16,-23.10797999999997,-30.878359999999983,-79.99999999999889,79.99999999999972,True,False,True,False
806,2022-03-17,-32.58577999999997,-44.27465999999998,-79.99999999999889,79.99999999999972,True,False,True,False
807,2022-03-18,-28.14054999999999,-32.33242999999999,-79.99999999999889,79.99999999999972,True,False,True,False
808,2022-03-19,-32.41169999999997,-37.288809999999984,-79.99999999999889,79.99999999999972,True,False,True,False
809,2022-03-20,-31.892829999999975,-34.570209999999975,-79.99999999999889,79.99999999999972,True,False,True,False
810,2022-03-21,-35.10295999999997,-43.27336999999997,-79.99999999999889,79.99999999999972,True,False,True,False
1353,2023-09-15,-37.57852999999997,-40.66912999999997,-79.99999999999889,79.99999999999972,True,False,True,False
1354,2023-09-16,-37.66482999999997,-40.51686999999998,-79.99999999999889,79.99999999999972,True,False,True,False
1355,2023-09-17,-37.58046999999999,-41.35022999999998,-79.99999999999889,79.99999999999972,True,False,True,False
1678,2024-08-05,-36.960669999999965,-42.14119999999997,-79.99999999999889,79.99999999999972,True,False,True,False
1679,2024-08-06,-35.339759999999984,-45.90066999999999,-79.99999999999889,79.99999999999972,True,False,True,False
1845,2025-01-19,-25.18319999999997,-29.67907999999997,-79.99999999999889,79.99999999999972,True,False,True,False
1846,2025-01-20,-22.48754999999997,-29.29670999999999,-79.99999999999889,79.99999999999972,True,False,True,False
1847,2025-01-21,-24.11772999999997,-28.725439999999963,-79.99999999999889,79.99999999999972,True,False,True,False
1848,2025-01-22,-23.61621999999997,-31.017299999999977,-79.99999999999889,79.99999999999972,True,False,True,False
1965,2025-05-19,-70.75642999999997,-74.04782999999998,-79.99999999999889,79.99999999999972,False,True,False,True
1966,2025-05-20,-64.44749999999999,-75.55191999999997,-79.99999999999889,79.99999999999972,False,True,False,True
1967,2025-05-21,-65.15683999999999,-75.59927999999996,-79.99999999999889,79.99999999999972,False,True,False,True
