,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-31.978422311827934,3.340683897454683,-23.626712568191227,-37.66681107526879,3.154189333466263,-45.55228440893445
2,2,-40.078867117647036,5.1407900155149555,-27.22689207885965,-45.91045099999997,5.071770578306314,-58.58987744576576
3,3,-50.28078736559137,5.22222582523345,-37.225222802507744,-55.173763602150515,4.484911903244988,-66.38604336026299
4,4,-55.17044449999998,5.3043675715039456,-41.90952557124012,-59.08755477777776,4.861922306575334,-71.2423605442161
5,5,-56.724147526881694,5.826138416676045,-42.15880148519158,-61.47327951612901,5.063887659922346,-74.13299866593488
6,6,-55.164658388888874,7.22555359168252,-37.10077440968257,-59.73289783333332,6.49172102903953,-75.96220040593215
7,7,-55.96155091954021,6.84054206923009,-38.86019574646498,-61.070231091954,5.976152002117811,-76.01061109724853
8,8,-55.47934529032255,7.713286711775996,-36.19612851088256,-60.57369174193546,6.927626677002808,-77.89275843444248
9,9,-54.344536999999974,6.678821067740345,-37.64748433064911,-59.26688006666664,6.398782001148406,-75.26383506953765
10,10,-49.717421161290304,4.896731825747613,-37.47559159692127,-55.79117780645159,4.74754823272918,-67.66004838827455
11,11,-39.109147999999976,5.555661115301686,-25.21999521174576,-44.97502453333332,5.591706207791183,-58.954290052811274
12,12,-31.708237161290302,2.867613128819211,-24.539204339242275,-37.16241729032256,2.766523895797502,-44.078727029816314
