,month,max_extreme,min_extreme
1,1,12.130676447581411,-14.697357453362056
2,2,14.432566123683472,-16.545498112751467
3,3,20.189142650743264,-8.809989247157999
4,4,25.786021545562733,-5.322351121940544
5,5,27.946628634789292,0.06677937691742741
6,6,33.92173003733375,7.5115087801166105
7,7,35.37457506730518,10.565455255054694
8,8,35.03203863225721,10.800190956259266
9,9,33.29272008109909,2.5032769162005444
10,10,23.060763552229794,-2.836642562085074
11,11,16.28610753290757,-8.838893512389278
12,12,10.001447564222882,-10.960074764754275
