,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,17.297863333333357,3.8575531696984346,26.941746257579446,4.425417903225831,3.5875975821268775,-4.543576052091362
2,2,20.222549764705906,3.2441827390522313,28.333006612336483,6.878430058823551,3.163961886113934,-1.0314746564612838
3,3,25.268898763440884,4.625413406509396,36.832432279714375,11.398630860215079,4.004206164809945,1.3881154481902165
4,4,30.744971777777796,4.449387168053263,41.86843969791095,15.891250222222245,3.9048419349162384,6.129145384931649
5,5,34.84816758064518,4.636662520634923,46.43982388223249,20.35210107526884,4.0677761702686315,10.182660649597263
6,6,38.979948944444466,3.216900376735295,47.022199886282706,24.32862600000002,2.8237157753167605,17.26933656170812
7,7,39.83796126436784,2.712343972751417,46.61882119624639,25.35801839080462,1.8047802523186156,20.846067760008083
8,8,39.543558258064536,2.284675693024067,45.255247490624704,25.355915225806474,1.8979477621492118,20.611045820433443
9,9,36.986801666666686,3.1684551958132112,44.907939656199716,23.481540666666692,2.750008794209896,16.606518681141953
10,10,31.076046258064537,4.1209273669023325,41.37836467532037,17.735853677419378,3.7457453607346234,8.37149027558282
11,11,23.894066800000026,4.367192214889299,34.81204733722328,10.989366400000023,3.7259676313438144,1.6744473216404874
12,12,18.84032864516131,4.074200575204919,29.02583008317361,6.206035419354863,3.7483494954574876,-3.164838319288857
