,month,max_extreme,min_extreme
1,1,-0.43756467157331613,-57.57149469247173
2,2,-0.24316212949827687,-47.73698456555067
3,3,9.454850271775488,-37.82761793989498
4,4,13.969846889079502,-21.064884530046164
5,5,26.540059425976143,-9.231765277574638
6,6,34.02617922209245,1.6068672897367762
7,7,37.03100169820869,8.630921482566837
8,8,32.22939198811866,3.397244300327074
9,9,23.368113388686965,-4.5199437425105335
10,10,11.265268069257967,-16.344388611179237
11,11,7.4332210683571915,-39.60413795768184
12,12,-2.241929674569608,-52.432161788085324
