,month,max_extreme,min_extreme
1,1,-5.90710791911874,-41.26611456022189
2,2,-8.116397983508158,-44.50815061416091
3,3,-2.7154869516798534,-40.685842057702416
4,4,4.31530387758842,-28.307729257883427
5,5,12.45371787486393,-14.562735690816798
6,6,18.795035173852735,-6.72880201162895
7,7,24.01649457890375,-3.0773854686882736
8,8,21.831585523176287,-0.8198420820797079
9,9,13.983904362081287,-3.3509897969237614
10,10,8.162649191794857,-14.49586661800069
11,11,2.813749812570439,-30.479873980030057
12,12,-4.068510018823433,-39.58515702113097
