,month,max_extreme,min_extreme
1,1,41.603301617893386,16.79054681706446
2,2,43.833007038772095,17.924002431779474
3,3,44.466821191796974,21.501736039611295
4,4,45.00654070392786,23.24519290121642
5,5,45.837750182387175,22.69839472049496
6,6,42.87447296126519,22.105335986775728
7,7,39.64499246228414,19.98246327905432
8,8,36.6919553376464,19.773926193691977
9,9,37.143530081344174,19.854561375969904
10,10,41.01682639067378,19.251454546536827
11,11,40.32185884531664,20.121778491132325
12,12,40.918658894674536,19.610909840262973
