,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-4.250502688172021,1.9974099253927857,0.7430221253099436,-9.961160053763418,2.4646727451319395,-16.122841916593266
2,2,-10.016459411764682,3.3797484146103547,-1.5670883752387947,-15.84538988235292,3.9100518942859868,-25.62051961806789
3,3,-16.808434086021485,4.296146516561025,-6.068067794618923,-21.209249677419333,4.5243303203456335,-32.52007547828342
4,4,-21.184415666666645,4.448892276610679,-10.062184975139948,-25.17562655555553,5.099584123255008,-37.92458686369305
5,5,-23.281860537634387,5.730172138085711,-8.956430192420108,-27.75142344086019,5.956335256174472,-42.64226158129637
6,6,-21.91024149999998,5.488488199928428,-8.189021000178911,-25.934585611111086,5.751442543982317,-40.31319197106688
7,7,-23.760770459770093,6.28954699292183,-8.03690297746552,-27.8996618965517,6.156950067043355,-43.292037064160084
8,8,-21.437330451612883,5.969718778929024,-6.513033504290323,-25.33742199999998,5.908765544198028,-40.10933586049505
9,9,-20.032086199999977,5.726680776647241,-5.715384258381874,-24.64817673333331,5.97190738142728,-39.57794518690151
10,10,-16.458601870967723,4.923385591165738,-4.150137893053376,-22.044709806451593,5.128415038303046,-34.86574740220921
11,11,-10.37349753333331,3.7542319692104176,-0.9879176103072673,-16.977185666666646,4.383124162964008,-27.934996074076665
12,12,-4.188941419354816,2.2600330054265703,1.4611410942116105,-10.080915419354815,2.9639758078896072,-17.490854939078833
