,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-26.58142311827955,6.55536570793851,-10.193008848433276,-30.24438838709675,6.156263209226895,-45.63504641016399
2,2,-28.98554252941174,5.90703541588189,-14.217953989707016,-32.734649999999974,5.354159219597414,-46.12004804899351
3,3,-23.498128172042986,5.542020075447162,-9.64307798342508,-28.239794731182776,5.061232470257552,-40.89287590682666
4,4,-13.523306111111085,5.924266609039215,1.2873604114869526,-18.909483222222203,6.256134195346246,-34.549818710587815
5,5,-7.307874301075246,3.925938309770147,2.506971473350121,-11.976793064516109,4.259844318857621,-22.62640386166016
6,6,1.1875413888889124,3.664172312463835,10.347972170048498,-2.3675315555555327,3.3520452515813326,-10.747644684508863
7,7,8.288383850574732,4.0486855966329784,18.410097842157178,3.2125446551724366,2.9397469569401533,-4.136822737177947
8,8,6.509425290322601,3.6124023250828565,15.540431103029743,1.6335793548387323,2.9619646744282107,-5.771332331231795
9,9,-1.0565143999999775,3.9840710077927683,8.903663119481942,-5.7239481999999775,4.6147109859815005,-17.26072566495373
10,10,-7.159325290322557,5.168844035598103,5.7627847986727,-10.850423548387074,5.71475796553506,-25.137318462224727
11,11,-17.251235199999975,6.077958622556675,-2.056338643608287,-21.604090866666642,5.908022252189848,-36.37414649714126
12,12,-21.248181612903203,5.79162731066255,-6.7691133362468285,-25.67945445161288,5.20270440595445,-38.68621546649901
