,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
317,2020-11-13,-12.469599999999955,-18.540849999999978,-69.99999999999946,50.000000000000455,True,False,True,False
318,2020-11-14,-11.511079999999993,-19.532189999999986,-69.99999999999946,50.000000000000455,True,False,True,False
319,2020-11-15,-12.727269999999976,-19.343819999999965,-69.99999999999946,50.000000000000455,True,False,True,False
733,2022-01-03,-9.35129999999998,-16.525099999999952,-69.99999999999946,50.000000000000455,True,False,True,False
734,2022-01-04,-9.070259999999962,-16.571969999999965,-69.99999999999946,50.000000000000455,True,False,True,False
735,2022-01-05,-9.664339999999982,-17.190079999999966,-69.99999999999946,50.000000000000455,True,False,True,False
1065,2022-12-01,-23.51249999999999,-34.20330999999999,-69.99999999999946,50.000000000000455,False,True,False,True
1066,2022-12-02,-25.374089999999967,-33.74911999999998,-69.99999999999946,50.000000000000455,False,True,False,True
1165,2023-03-11,-14.909459999999967,-19.040339999999983,-69.99999999999946,50.000000000000455,True,False,True,False
1166,2023-03-12,-13.61923999999999,-17.454439999999977,-69.99999999999946,50.000000000000455,True,False,True,False
1167,2023-03-13,-12.086649999999963,-17.92883999999998,-69.99999999999946,50.000000000000455,True,False,True,False
1677,2024-08-04,-13.806429999999978,-23.262879999999967,-69.99999999999946,50.000000000000455,True,False,True,False
1678,2024-08-05,-15.123629999999991,-19.130439999999965,-69.99999999999946,50.000000000000455,True,False,True,False
1679,2024-08-06,-17.95501999999999,-21.43191999999999,-69.99999999999946,50.000000000000455,True,False,True,False
