,month,max_extreme,min_extreme
1,1,33.357617408688014,21.270684413944714
2,2,34.11387120203676,21.955249947719143
3,3,34.806894088123556,21.750470040761652
4,4,34.75402513030766,21.802906369573755
5,5,33.71850759371212,21.829087285942673
6,6,31.651132323768916,21.00669575293761
7,7,30.723377548710918,20.404123157321507
8,8,31.975504346994775,20.432901858928894
9,9,32.11889350011312,21.614049684591205
10,10,33.260126843413474,21.747892132835755
11,11,33.0367372543156,21.484819855810894
12,12,32.98908843010257,21.40279879782404
