,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-32.605377526881696,3.405450600241264,-24.091751026278537,-38.05283876344084,3.318702763049682,-46.349595671065046
2,2,-39.82010905882351,5.030651421488294,-27.243480505102777,-45.5881486470588,5.0242929927837645,-58.148881129018214
3,3,-49.730135967741916,5.623327241604399,-35.671817863730915,-54.58305413978492,5.08186943446991,-67.2877277259597
4,4,-53.86463738888886,5.416736565290864,-40.3227959756617,-57.987890999999976,5.119865090519006,-70.78755372629749
5,5,-55.281299354838694,6.063797546819366,-40.12180548779028,-60.05677634408601,5.6164212962039795,-74.09782958459596
6,6,-53.78813861111109,6.141689568036215,-38.43391469102055,-58.6467582222222,5.8061157670586745,-73.16204763986889
7,7,-54.851303908045956,6.324606965664828,-39.03978649388389,-59.813802068965494,5.865782291556605,-74.47825779785701
8,8,-54.46407967741933,7.6250036271231245,-35.40157060961152,-59.59162161290321,6.822544917866201,-76.64798390756872
9,9,-53.27933966666665,6.333344369324491,-37.445978743355425,-57.9896605333333,6.248291565989631,-73.61038944830737
10,10,-48.687425870967715,5.068631038694818,-36.01584827423067,-54.90643135483868,5.008398224191754,-67.42742691531807
11,11,-38.91344153333332,4.909647440720581,-26.63932293153187,-44.58522639999998,5.0761238390792665,-57.27553599769815
12,12,-32.02477567741933,2.924867556705579,-24.71260678565538,-37.35620858064514,2.7635962330083554,-44.265199163166024
