,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,30.147871505376365,1.701176547524522,34.40081287418767,22.854080752688194,0.7921377022124748,20.873736497157008
2,2,29.770992058823552,1.8132992916867958,34.30424028804054,23.05920411764708,0.6328650236170851,21.47704155860437
3,3,29.851410698924752,1.9731771311326591,34.7843535267564,23.05580026881723,0.7728468565333245,21.12368312748392
4,4,29.50726800000002,1.99098029039665,34.48471872599165,22.94288655555558,0.6440799667980109,21.332686638560553
5,5,28.833070645161314,1.7895160811603428,33.30686084806217,22.75449935483873,0.6700109537173277,21.079471970545413
6,6,28.65580805555558,1.7698352727760045,33.08039623749559,22.28162555555558,0.6130693614738078,20.74895215187106
7,7,28.445374022988524,1.587698556809781,32.414620415012976,21.981066724137953,0.6819575628077654,20.27617281711854
8,8,29.851718387096795,1.9340320225395513,34.686798443445674,22.407670258064538,0.8349090857901812,20.320397543589085
9,9,31.030133800000016,1.82356810240665,35.58905405601664,22.98300213333336,0.7768534367247933,21.040868541521377
10,10,31.229534774193574,1.9795349100202162,36.17837204924412,23.355531935483892,0.7817447873370793,21.401169967141193
11,11,30.044461266666694,1.771523960702768,34.473271168423615,23.155584400000023,0.7462618451959603,21.289929787010124
12,12,29.559980129032276,1.3808676648914773,33.01214929126097,23.05651954838712,0.6256527645725908,21.49238763695564
