,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-7.00562763440858,2.315330223973502,-1.2173020744748255,-10.632159354838688,2.5732945648417127,-17.06539576694297
2,2,-14.355744352941155,5.482100277382886,-0.6504936594839386,-18.772609999999975,5.718203955006818,-33.06811988751702
3,3,-25.589766774193528,6.560849408503347,-9.18764325293516,-30.648290483870944,6.2724127233426366,-46.32932229222754
4,4,-31.441628999999978,7.346415985714463,-13.075589035713818,-36.71875633333331,6.743056559221675,-53.5763977313875
5,5,-32.47255693548385,8.472823253213438,-11.290498802450259,-38.20491026881718,7.521388287978986,-57.00838098876464
6,6,-31.049547166666645,8.814407931560314,-9.013527337765861,-37.44710194444442,7.559795371969355,-56.34659037436781
7,7,-33.88487074712642,7.3390598534192755,-15.537221113578234,-39.99070402298848,7.0804850924089475,-57.69191675401085
8,8,-38.80359806451611,10.658357847688205,-12.157703445295596,-44.618493161290296,9.443645141632352,-68.22760601537118
9,9,-33.24836199999998,8.72125680928427,-11.445219976789303,-38.790597266666644,8.106559566314257,-59.05699618245229
10,10,-26.10757238709675,5.277300027253716,-12.914322318962459,-31.570982709677395,5.425674397033763,-45.1351687022618
11,11,-17.12723826666664,4.779462022158144,-5.178583211271281,-21.97576539999998,4.980742795131652,-34.42762238782911
12,12,-6.564382774193527,2.5316388385931763,-0.2352856777105865,-10.109655612903202,2.891520524971246,-17.338456925331315
