,month,max_extreme,min_extreme
1,1,31.10533511224181,11.911272524784378
2,2,32.53099037265206,12.080715855244897
3,3,35.117677393267684,14.062916815159188
4,4,37.03874323631938,16.699172813269122
5,5,41.19922785844871,19.842588168648966
6,6,36.97482384107165,21.949627147398914
7,7,35.76212382243466,21.830180807053225
8,8,35.68571428650421,20.129252541745114
9,9,37.57114616296313,20.446978052206248
10,10,37.74607888643264,17.250493894929345
11,11,33.00610144082916,14.275760222692181
12,12,30.660155468040976,12.936912878647535
