,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
37,2020-02-07,-13.423159999999996,-21.66609999999997,-79.99999999999889,149.9999999999958,True,False,True,False
38,2020-02-08,-12.900239999999997,-20.48229999999998,-79.99999999999889,149.9999999999958,True,False,True,False
80,2020-03-21,-47.40283999999997,-50.89599999999999,-79.99999999999889,149.9999999999958,False,True,False,True
81,2020-03-22,-49.676139999999975,-51.24940999999998,-79.99999999999889,149.9999999999958,False,True,False,True
82,2020-03-23,-51.10505999999998,-53.912679999999966,-79.99999999999889,149.9999999999958,False,True,False,True
83,2020-03-24,-45.38380999999998,-50.53717999999998,-79.99999999999889,149.9999999999958,False,True,False,True
244,2020-09-01,-22.508019999999988,-26.18003999999999,-79.99999999999889,149.9999999999958,True,False,True,False
245,2020-09-02,-22.559059999999988,-31.947759999999988,-79.99999999999889,149.9999999999958,True,False,True,False
451,2021-03-27,-24.42459999999997,-36.49309999999997,-79.99999999999889,149.9999999999958,True,False,True,False
452,2021-03-28,-23.86666999999997,-36.333939999999984,-79.99999999999889,149.9999999999958,True,False,True,False
1285,2023-07-09,-23.41069999999999,-31.144029999999987,-79.99999999999889,149.9999999999958,True,False,True,False
1286,2023-07-10,-25.78646999999998,-34.01220999999998,-79.99999999999889,149.9999999999958,True,False,True,False
1478,2024-01-18,-15.08439999999996,-19.92793999999998,-79.99999999999889,149.9999999999958,True,False,True,False
1479,2024-01-19,-15.41546999999997,-18.766899999999964,-79.99999999999889,149.9999999999958,True,False,True,False
1611,2024-05-30,-24.45134999999999,-44.97172999999998,-79.99999999999889,149.9999999999958,True,False,True,False
1612,2024-05-31,-24.230019999999968,-33.08067999999997,-79.99999999999889,149.9999999999958,True,False,True,False
