,month,max_extreme,min_extreme
1,1,8.634803514518639,-25.700222352446396
2,2,10.907434049903143,-27.880281944000643
3,3,15.681369430078423,-16.143057310848857
4,4,25.135105591674215,-9.436714384077531
5,5,28.306053534073033,-3.4457904230055547
6,6,31.571996820709472,3.7768457329735936
7,7,34.61172280578393,5.197998152148466
8,8,35.53093799628764,6.877894359891867
9,9,33.51730525109385,1.6066527168651774
10,10,26.878622787009874,-3.7159949370734906
11,11,18.627911726893558,-12.492292178223769
12,12,10.371293145294635,-22.146660516616997
