,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,max_mean,max_std,max_extreme,std_above_extreme
37,2023-12-02,16.263180000000034,14.08743000000004,40,50,Azerbijan,,,,10.952823741935507,2.0207970951489744,16.004816479807946,0.12785228205855126
38,2023-12-03,16.47335000000004,14.758260000000009,40,50,Azerbijan,,,,10.952823741935507,2.0207970951489744,16.004816479807946,0.23185579656504418
39,2022-03-26,23.670650000000023,3.6719000000000506,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.13933480875265805
40,2022-03-27,24.42240000000004,4.844629999999995,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.2855013514565732
41,2022-03-28,23.63485000000003,4.862050000000011,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.13237403425475414
42,2025-03-27,23.864980000000003,5.162440000000004,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.17711937043360018
43,2025-03-28,23.091120000000046,7.302030000000002,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.026653868954593762
44,2021-01-20,-11.278300000000002,-26.759529999999984,80,-60,Greenland,,,northern Greenland,-27.520904354838684,6.096787317680615,-12.278936060637148,0.1641251381256672
45,2021-01-21,-9.491739999999991,-12.945599999999956,80,-60,Greenland,,,northern Greenland,-27.520904354838684,6.096787317680615,-12.278936060637148,0.4571581581260543
46,2021-07-28,6.985860000000002,3.3586400000000367,80,-60,Greenland,,,northern Greenland,1.3536990229885284,1.8188814846139076,5.900902734523298,0.596496954119585
47,2021-07-29,6.091850000000022,4.921960000000013,80,-60,Greenland,,,northern Greenland,1.3536990229885284,1.8188814846139076,5.900902734523298,0.10498059774205508
48,2020-04-28,18.09915000000001,3.5588600000000383,60,90,Russia,,,,3.409309500000022,5.5399222252815985,17.25911506320402,0.1516329837560649
49,2020-04-29,17.399620000000027,4.472920000000045,60,90,Russia,,,,3.409309500000022,5.5399222252815985,17.25911506320402,0.025362258003335796
50,2023-10-10,15.50260000000003,10.459680000000048,60,90,Russia,,,,3.0285656129032508,4.627691313624561,14.597793896964651,0.19551997782814604
51,2023-10-11,15.195430000000044,5.547400000000039,60,90,Russia,,,,3.0285656129032508,4.627691313624561,14.597793896964651,0.12914346755927086
52,2021-10-01,31.32137,12.36596000000003,40,80,China,,,,19.81937670967744,3.401419512522714,28.322925490984225,0.881527402890664
53,2021-10-02,30.69150000000002,14.627830000000015,40,80,China,,,,19.81937670967744,3.401419512522714,28.322925490984225,0.6963488332725841
54,2023-12-04,8.819970000000012,-6.284949999999981,40,80,China,,,,-0.7917869032257837,3.3670336302422883,7.625797172379936,0.3546661419993435
55,2023-12-05,8.734160000000031,-7.179299999999955,40,80,China,,,,-0.7917869032257837,3.3670336302422883,7.625797172379936,0.3291808010662308
56,2023-12-06,7.977260000000001,-7.588599999999985,40,80,China,,,,-0.7917869032257837,3.3670336302422883,7.625797172379936,0.10438352158507387
57,2023-12-07,9.26180000000005,-7.1664499999999975,40,80,China,,,,-0.7917869032257837,3.3670336302422883,7.625797172379936,0.48588847254917084
58,2024-06-16,30.01382000000001,15.211900000000014,30,80,India,,,northern,23.647801000000022,2.399526334969084,29.646616837422737,0.15303152010707297
59,2024-06-17,30.098540000000018,17.180200000000013,30,80,India,,,northern,23.647801000000022,2.399526334969084,29.646616837422737,0.18833848830548597
60,2023-10-11,15.39602000000002,8.17935,60,100,Russia,,,,1.9834862580645387,4.072301818202805,12.164240803571548,0.7936001162739764
61,2023-10-12,12.50866000000002,1.9451500000000124,60,100,Russia,,,,1.9834862580645387,4.072301818202805,12.164240803571548,0.08457604858484474
62,2022-05-19,35.25540000000001,18.827420000000014,40,-100,United States of America,Nebraska / Kansas,,,23.537179516129054,4.472162942746726,34.717586872995874,0.12025794540344263
63,2022-05-20,34.847440000000006,10.831260000000045,40,-100,United States of America,Nebraska / Kansas,,,23.537179516129054,4.472162942746726,34.717586872995874,0.029035866686104857
64,2021-06-13,17.91873000000004,6.71768000000003,70,60,Russia,,,,4.860588166666688,3.1077672134877785,12.630006200386134,1.701776045728498
65,2021-06-14,18.03738000000004,4.147240000000011,70,60,Russia,,,,4.860588166666688,3.1077672134877785,12.630006200386134,1.7399545809434456
66,2023-07-30,20.237570000000005,10.093230000000004,70,60,Russia,,,,10.822475114942552,3.586318435348417,19.788271203313595,0.12528134486271847
67,2023-07-31,22.260640000000024,15.57510000000002,70,60,Russia,,,,10.822475114942552,3.586318435348417,19.788271203313595,0.6893890883524495
68,2023-08-04,20.86190000000005,14.752280000000042,70,60,Russia,,,,11.994518258064542,3.440197449931773,20.595011882893974,0.07757930205760921
69,2023-08-05,23.537000000000035,17.691280000000006,70,60,Russia,,,,11.994518258064542,3.440197449931773,20.595011882893974,0.8551800179854231
70,2023-08-06,23.126059999999995,15.357079999999996,70,60,Russia,,,,11.994518258064542,3.440197449931773,20.595011882893974,0.7357275720195122
71,2023-06-22,4.422300000000007,0.401360000000011,80,20,Norway,Svalbar,,,-0.3309078888888668,1.594829189216012,3.656165084151163,0.48038681573508285
72,2023-06-23,3.797880000000021,1.106870000000015,80,20,Norway,Svalbar,,,-0.3309078888888668,1.594829189216012,3.656165084151163,0.0888589930552515
73,2023-07-06,8.037000000000035,0.8570799999999963,80,20,Norway,Svalbar,,,1.988564310344851,1.659667510997462,6.137733087838507,1.144365904361209
74,2023-07-07,7.494230000000016,3.1573000000000206,80,20,Norway,Svalbar,,,1.988564310344851,1.659667510997462,6.137733087838507,0.8173305214285076
75,2020-05-23,12.684300000000007,6.565700000000049,70,90,Russia,,,,-1.560689784946213,4.886563419424235,10.655718763614374,0.415134535719308
76,2020-05-24,10.794100000000014,4.231840000000034,70,90,Russia,,,,-1.560689784946213,4.886563419424235,10.655718763614374,0.028318723100077076
77,2020-06-28,24.755899999999997,17.189570000000003,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.21674391949514835
78,2020-06-29,24.622920000000025,13.461630000000014,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.19567267734945376
79,2022-06-22,24.06075000000004,16.326750000000004,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.10659446861846157
80,2022-06-23,25.23818,16.325649999999996,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.29316322060830696
81,2022-06-24,24.74520000000001,9.2466,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.21504845934355654
82,2023-10-09,34.19583,23.535360000000026,20,80,Inda,,Nagpur,,31.08440180645163,1.2341486300756062,34.16977338164065,0.02111303105992345
83,2023-10-10,34.33853000000005,22.815330000000017,20,80,Inda,,Nagpur,,31.08440180645163,1.2341486300756062,34.16977338164065,0.13673929885499891
84,2023-10-11,34.25207,22.359950000000023,20,80,Inda,,Nagpur,,31.08440180645163,1.2341486300756062,34.16977338164065,0.06668290702904164
85,2025-03-20,19.17578000000003,1.017629999999997,50,80,Kazakhstan,,Semey,,2.8276240860215283,6.460525003507399,18.978936594790028,0.030468639174546647
86,2025-03-21,20.103499999999997,-1.8554699999999684,50,80,Kazakhstan,,Semey,,2.8276240860215283,6.460525003507399,18.978936594790028,0.17406687608196653
87,2020-05-29,15.449850000000026,4.2934999999999945,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.3970974228859849
88,2020-05-30,16.438469999999995,4.736050000000034,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.5836864368905074
89,2020-05-31,14.16332,1.581450000000018,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.15428181710494593
90,2022-12-02,2.109700000000032,-3.889749999999992,70,-160,United States of America,Alaska,Wainwright,,-18.728107354838688,8.076604792115528,1.463404625450135,0.0800206759133266
91,2022-12-03,2.2729000000000497,-6.856599999999958,70,-160,United States of America,Alaska,Wainwright,,-18.728107354838688,8.076604792115528,1.463404625450135,0.10022718647074982
92,2022-12-04,2.1877400000000193,-8.671599999999955,70,-160,United States of America,Alaska,Wainwright,,-18.728107354838688,8.076604792115528,1.463404625450135,0.0896831519176212
93,2022-12-05,2.990260000000035,-5.146219999999971,70,-160,United States of America,Alaska,Wainwright,,-18.728107354838688,8.076604792115528,1.463404625450135,0.1890466865532944
94,2023-05-21,14.538170000000036,-2.894929999999988,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.22502982129220106
95,2023-05-22,15.437600000000032,1.7352999999999952,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.39478539660535683
96,2020-08-03,33.344700000000046,19.71950000000004,60,70,Russia,,,,20.469376645161315,4.984132756393266,32.92970853614448,0.08326252211545626
97,2020-08-04,33.282560000000046,19.40368000000001,60,70,Russia,,,,20.469376645161315,4.984132756393266,32.92970853614448,0.07079495693668149
98,2021-08-04,39.97946000000002,23.294399999999996,30,30,Egypt,,Cairo,,35.67121548387099,1.604545522573492,39.68257929030472,0.185024797064738
99,2021-08-05,40.24386000000004,25.16256000000004,30,30,Egypt,,Cairo,,35.67121548387099,1.604545522573492,39.68257929030472,0.3498066597668684
100,2022-10-01,37.57076000000001,22.17288000000002,30,30,Egypt,,Cairo,,28.90390606451615,2.3110925630162917,34.68163747205688,1.2501111267358456
101,2022-10-02,35.82522,20.97878000000003,30,30,Egypt,,Cairo,,28.90390606451615,2.3110925630162917,34.68163747205688,0.49482333431534764
102,2024-01-20,24.70968000000005,8.01302000000004,30,30,Egypt,,Cairo,,18.088574892473144,2.598645290700158,24.585188119223535,0.047906453882735095
103,2024-01-21,26.24307000000005,13.499400000000035,30,30,Egypt,,Cairo,,18.088574892473144,2.598645290700158,24.585188119223535,0.6379792912521078
104,2024-06-14,42.71923000000004,21.536130000000018,30,30,Egypt,,Cairo,,34.102436500000024,2.7866784670848737,41.06913266771221,0.5921376835462414
105,2024-06-15,41.27963,22.456080000000043,30,30,Egypt,,Cairo,,34.102436500000024,2.7866784670848737,41.06913266771221,0.07553700032999741
106,2023-08-26,31.70120000000003,14.280570000000012,-30,120,Australia,Western Australia,Perth,,19.498109290322603,4.474154869837984,30.683496464917564,0.22746274205732112
107,2023-08-27,31.654440000000022,11.605740000000026,-30,120,Australia,Western Australia,Perth,,19.498109290322603,4.474154869837984,30.683496464917564,0.2170116062874725
108,2024-04-15,21.334040000000016,5.106400000000008,50,140,Russia,,,,5.360695611111132,4.490130129133095,16.58602093394387,1.0574346242773236
109,2024-04-16,21.75735000000003,5.881860000000017,50,140,Russia,,,,5.360695611111132,4.490130129133095,16.58602093394387,1.1517102884175392
110,2024-04-17,16.601650000000006,2.208340000000021,50,140,Russia,,,,5.360695611111132,4.490130129133095,16.58602093394387,0.003480760157646663
111,2024-10-04,17.56826000000001,3.119169999999997,50,140,Russia,,,,7.160548193548412,4.154568345363692,17.546969056957643,0.005124706412911986
112,2024-10-05,17.667570000000012,6.393700000000024,50,140,Russia,,,,7.160548193548412,4.154568345363692,17.546969056957643,0.02902851343797347
113,2022-09-03,0.9202999999999976,-10.936440000000005,80,-30,Greenland,,,,-13.445318199999978,5.321003465399111,-0.1428095365021988,0.19979493405995288
114,2022-09-04,0.2814600000000382,-4.855319999999949,80,-30,Greenland,,,,-13.445318199999978,5.321003465399111,-0.1428095365021988,0.0797348731796802
115,2025-02-27,-14.126679999999965,-17.773569999999978,80,-30,Greenland,,,,-28.208043999999983,5.428532696552334,-14.636712258619148,0.09395398114542179
116,2025-02-28,-13.599699999999984,-23.39907999999997,80,-30,Greenland,,,,-28.208043999999983,5.428532696552334,-14.636712258619148,0.1910299369252711
117,2024-05-30,25.34103000000005,9.354300000000023,60,130,Russia,,,,12.145867419354865,5.222435502391148,25.201956175332732,0.02663007031942106
118,2024-05-31,27.605680000000007,13.536830000000007,60,130,Russia,,,,12.145867419354865,5.222435502391148,25.201956175332732,0.46026874311165805
119,2021-01-08,28.763329999999996,15.211479999999996,30,10,Libya / Tunisia,,Tripoli,,17.297863333333357,3.857553169698434,26.94174625757945,0.4722122190639695
120,2021-01-09,31.294370000000015,17.212000000000046,30,10,Libya / Tunisia,,Tripoli,,17.297863333333357,3.857553169698434,26.94174625757945,1.1283379777136897
121,2021-01-10,30.757470000000012,18.782830000000047,30,10,Libya / Tunisia,,Tripoli,,17.297863333333357,3.857553169698434,26.94174625757945,0.9891564871726339
122,2022-12-09,30.728970000000004,13.581700000000012,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.41803045416848
123,2022-12-10,29.287800000000004,18.35653000000002,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.06429971033353425
124,2022-12-15,29.729730000000018,12.539450000000045,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.1727700695715023
125,2022-12-16,29.883140000000022,16.44607000000002,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.21042408222214073
126,2020-05-24,21.067470000000014,9.98965000000004,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.2091683182228336
127,2020-05-25,19.91613000000001,7.571600000000046,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.0348255479550346
128,2020-12-01,-7.742129999999975,-11.260629999999992,70,120,Russia,,,,-28.787875741935466,7.555179119515108,-9.899927943147691,0.28560513377824515
129,2020-12-02,-8.696079999999995,-12.499059999999986,70,120,Russia,,,,-28.787875741935466,7.555179119515108,-9.899927943147691,0.15934075474638906
130,2020-12-03,-6.769569999999987,-15.261149999999986,70,120,Russia,,,,-28.787875741935466,7.555179119515108,-9.899927943147691,0.41433272376851477
131,2024-05-29,22.95210000000003,10.72643000000005,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.4945502341901442
132,2024-05-30,22.59677000000005,13.580870000000004,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.44074404613166157
133,2024-03-30,23.236350000000016,5.53597000000002,50,20,Polad,,Warsaw,,9.676853225806472,4.92232559137862,21.982667204253023,0.25469318769623855
134,2024-03-31,22.64602000000002,9.90652,50,20,Polad,,Warsaw,,9.676853225806472,4.92232559137862,21.982667204253023,0.13476410355886478
135,2021-01-22,-6.459699999999998,-17.943869999999976,70,-80,Canada,Nunavut,,,-28.922127204301052,8.709507078520124,-7.148359508000741,0.0790698603023303
136,2021-01-23,-6.191699999999969,-13.071699999999964,70,-80,Canada,Nunavut,,,-28.922127204301052,8.709507078520124,-7.148359508000741,0.10984083248065091
137,2022-07-16,23.724080000000015,6.546170000000018,70,-80,Canada,Nunavut,,,13.17537494252876,3.884430371711216,22.8864508718068,0.21563757051570254
138,2022-07-17,23.031120000000044,13.148830000000032,70,-80,Canada,Nunavut,,,13.17537494252876,3.884430371711216,22.8864508718068,0.037243331544004915
139,2021-05-30,9.869349999999995,0.7813000000000443,60,-70,Canada,Quebec,,,0.6298676881720642,3.1578707831648183,8.52454464608411,0.42585825901594426
140,2021-05-31,9.14572000000004,3.730900000000019,60,-70,Canada,Quebec,,,0.6298676881720642,3.1578707831648183,8.52454464608411,0.19670702082793534
141,2023-07-04,30.49774000000002,6.038100000000043,60,-70,Canada,Quebec,,,15.308903563218417,4.749271657172003,27.18208270614842,0.6981401640490573
142,2023-07-05,27.668600000000023,18.15780000000001,60,-70,Canada,Quebec,,,15.308903563218417,4.749271657172003,27.18208270614842,0.10244040117538843
143,2021-10-01,24.43502000000001,10.233180000000004,40,110,China,,,,13.882366258064538,3.98268665540753,23.839082896583363,0.14963193315936768
144,2021-10-02,27.874780000000044,11.735250000000008,40,110,China,,,,13.882366258064538,3.98268665540753,23.839082896583363,1.0133102231221667
145,2020-03-14,-7.594149999999956,-27.430459999999982,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.18327875657300366
146,2020-03-15,-8.22811999999999,-19.20047999999997,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.07101362913258741
147,2020-03-21,-6.1381999999999834,-14.68322999999998,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.4411023322893031
148,2020-03-22,-7.811399999999992,-19.249409999999983,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.1448075372149376
149,2022-09-04,14.815400000000013,5.48947000000004,70,-110,Canada,Nunavut,,,3.989143066666691,4.055374202103075,14.12757857192438,0.16960738856575458
150,2022-09-05,14.174220000000048,7.539330000000007,70,-110,Canada,Nunavut,,,3.989143066666691,4.055374202103075,14.12757857192438,0.011501140400676376
151,2024-03-26,-7.355319999999949,-12.8322,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.22557142087351315
152,2024-03-27,-8.315499999999986,-16.51315999999997,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.055540141687215216
153,2024-08-08,28.030730000000005,13.93643000000003,70,-110,Canada,Nunavut,,,13.2035288387097,5.512899401709719,26.985777342983994,0.18954683930781321
154,2024-08-09,27.903279999999995,15.388480000000015,70,-110,Canada,Nunavut,,,13.2035288387097,5.512899401709719,26.985777342983994,0.16642833292612882
155,2024-08-10,27.28018000000003,14.97732000000002,70,-110,Canada,Nunavut,,,13.2035288387097,5.512899401709719,26.985777342983994,0.05340250847398608
156,2025-02-04,-12.363169999999968,-22.128559999999965,70,-110,Canada,Nunavut,,,-29.681820529411745,6.414549292505389,-13.645447298148271,0.19990138662532161
157,2025-02-05,-13.08918,-28.46169999999998,70,-110,Canada,Nunavut,,,-29.681820529411745,6.414549292505389,-13.645447298148271,0.0867196232786301
158,2025-05-29,14.243980000000022,-0.0998299999999972,70,-110,Canada,Nunavut,,,-1.1804480107526654,4.6528697873986715,10.451726457744014,0.815035390099791
159,2025-05-30,17.71896000000004,8.139760000000024,70,-110,Canada,Nunavut,,,-1.1804480107526654,4.6528697873986715,10.451726457744014,1.5618819941915874
160,2021-03-20,-1.8360999999999876,-7.365759999999966,60,-100,Canada,Nunavut / Manitoba,,,-16.24990693548385,5.729555324929017,-1.9260186231613063,0.015693822305910397
161,2021-03-21,-1.8863299999999867,-12.286,60,-100,Canada,Nunavut / Manitoba,,,-16.24990693548385,5.729555324929017,-1.9260186231613063,0.006926998852535087
162,2024-02-02,-0.9872199999999792,-7.166239999999959,60,-100,Canada,Nunavut / Manitoba,,,-23.796350176470572,6.692477678713869,-7.065155979685898,0.9081742624286121
163,2024-02-03,-3.2522299999999973,-4.122099999999989,60,-100,Canada,Nunavut / Manitoba,,,-23.796350176470572,6.692477678713869,-7.065155979685898,0.5697330888100401
164,2024-02-04,-2.59639999999996,-17.135899999999992,60,-100,Canada,Nunavut / Manitoba,,,-23.796350176470572,6.692477678713869,-7.065155979685898,0.6677281859152533
165,2020-01-06,22.20132000000001,10.065359999999998,30,120,China,,Nanjing,,10.028109516129051,4.741153993087324,21.880994498847365,0.06756277092448056
166,2020-01-07,22.82570000000004,3.8405400000000327,30,120,China,,Nanjing,,10.028109516129051,4.741153993087324,21.880994498847365,0.19925644738181272
167,2021-10-03,32.54708000000005,18.854700000000037,30,120,China,,Nanjing,,21.76197561290325,4.146109143903614,32.12724847266229,0.10125915955567112
168,2021-10-04,32.30110000000002,20.83390000000003,30,120,China,,Nanjing,,21.76197561290325,4.146109143903614,32.12724847266229,0.041931247177455694
169,2022-10-01,33.75955000000005,23.067769999999996,30,120,China,,Nanjing,,21.76197561290325,4.146109143903614,32.12724847266229,0.3936947800175194
170,2022-10-02,35.52377000000001,24.51153000000005,30,120,China,,Nanjing,,21.76197561290325,4.146109143903614,32.12724847266229,0.8192069744068188
171,2022-10-03,36.19497000000001,24.551320000000032,30,120,China,,Nanjing,,21.76197561290325,4.146109143903614,32.12724847266229,0.9810936919783817
172,2021-06-30,36.78164000000004,20.27877000000001,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,19.85435561111113,4.913080657069397,32.137057253784626,0.9453503963002023
173,2021-07-01,37.00570000000005,22.315150000000017,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,23.248412183908066,3.677825715472939,32.442976472590416,1.240603519686604
174,2021-07-02,32.723540000000014,21.054040000000043,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,23.248412183908066,3.677825715472939,32.442976472590416,0.07628516115628917
175,2020-01-11,20.500670000000017,10.899380000000008,40,-80,United States of America,Pennsylvania,,,3.5870653763441105,5.520199640856627,17.38756447848568,0.5639479953720017
176,2020-01-12,18.965300000000013,6.828580000000045,40,-80,United States of America,Pennsylvania,,,3.5870653763441105,5.520199640856627,17.38756447848568,0.2858113155613156
177,2020-08-10,31.61447000000004,19.08724000000001,52,0,United Kingdom,,London,,21.622122451612928,3.615452264960529,30.66075311401425,0.26378909638188885
178,2020-08-11,31.732079999999996,19.46460000000002,52,0,United Kingdom,,London,,21.622122451612928,3.615452264960529,30.66075311401425,0.2963189132293644
179,2020-08-12,32.001300000000015,20.01504,52,0,United Kingdom,,London,,21.622122451612928,3.615452264960529,30.66075311401425,0.3707826262782649
180,2021-03-30,19.67318,2.970420000000047,52,0,United Kingdom,,London,,10.535198225806475,2.972490736984012,17.966425068266506,0.5741834315908492
181,2021-03-31,20.69906000000003,5.599150000000009,52,0,United Kingdom,,London,,10.535198225806475,2.972490736984012,17.966425068266506,0.9193081403867207
182,2022-07-18,33.950649999999996,17.885370000000023,52,0,United Kingdom,,London,,21.537536264367837,3.386828872415635,30.004608445406923,1.1651139467754044
183,2022-07-19,35.46084000000002,22.974760000000003,52,0,United Kingdom,,London,,21.537536264367837,3.386828872415635,30.004608445406923,1.6110148342692827
184,2022-08-12,30.75424000000004,16.95565000000005,52,0,United Kingdom,,London,,21.622122451612928,3.615452264960529,30.66075311401425,0.02585759101062579
185,2022-08-13,31.42500000000001,17.834069999999997,52,0,United Kingdom,,London,,21.622122451612928,3.615452264960529,30.66075311401425,0.2113834812293135
